delivery_id,truck_id,timestamp,origin_branch,destination_branch,distance_km,fuel_consumed_liters,status
DEL-003953,TRK-0710,2/17/2026 9:11,BR-045,BR-000,336.59,30.8,Completed
DEL-003954,TRK-0458,2/23/2026 7:26,BR-038,BR-001,312.92,39.51,Completed
DEL-003955,TRK-0065,2/28/2026 16:25,BR-036,BR-010,114.21,13.31,Completed
DEL-003956,TRK-0529,2/27/2026 15:59,BR-024,BR-034,439.23,51.96,Completed
DEL-003957,TRK-0651,2/25/2026 21:35,BR-047,BR-049,93.69,26.26,Delayed
DEL-003958,TRK-0872,2/19/2026 14:06,BR-024,BR-031,197.4,63.79,Delayed
DEL-003959,TRK-0951,2/19/2026 11:09,BR-019,BR-000,158.84,33.38,Completed
DEL-003960,TRK-0351,2/4/2026 21:50,BR-039,BR-049,441.26,37.39,Cancelled
DEL-003961,TRK-0790,2/3/2026 6:01,BR-024,BR-047,170.18,25.41,Delayed
DEL-003962,TRK-0009,2/7/2026 17:56,BR-006,BR-045,30.04,3.8,Completed
DEL-003963,TRK-0905,2/9/2026 10:20,BR-018,BR-004,379.76,54.35,Delayed
DEL-003964,TRK-0107,3/1/2026 8:52,BR-027,BR-023,321.56,59.04,Completed
DEL-003965,TRK-0393,2/11/2026 7:09,BR-013,BR-012,85.86,9.71,Completed
DEL-003966,TRK-0555,2/11/2026 15:22,BR-049,BR-029,361.84,62.03,Completed
DEL-003967,TRK-0815,2/9/2026 17:43,BR-006,BR-007,386.83,57.31,Completed
DEL-003968,TRK-0031,3/1/2026 13:39,BR-024,BR-005,228.63,20.89,Completed
DEL-003969,TRK-0036,2/19/2026 11:55,BR-014,BR-034,352.09,34.62,Completed
DEL-003970,TRK-0023,2/1/2026 21:33,BR-004,BR-040,177.39,20.92,Delayed
DEL-003971,TRK-0620,2/1/2026 18:09,BR-031,BR-035,449.37,95.18,Completed
DEL-003972,TRK-0720,2/2/2026 19:45,BR-032,BR-019,448.24,142.57,Delayed
DEL-003973,TRK-0452,2/28/2026 8:37,BR-005,BR-011,261.55,25.37,Delayed
DEL-003974,TRK-0866,2/16/2026 15:03,BR-045,BR-028,446.26,51.61,Delayed
DEL-003975,TRK-0865,2/13/2026 20:17,BR-020,BR-046,252.36,54.16,Cancelled
DEL-003976,TRK-0020,2/2/2026 8:59,BR-048,BR-008,100.77,9.04,Cancelled
DEL-003977,TRK-0020,2/12/2026 11:29,BR-037,BR-034,306.04,29.54,Completed
DEL-003978,TRK-0296,2/18/2026 12:21,BR-034,BR-039,468.16,115.59,Completed
DEL-003979,TRK-0051,2/11/2026 15:22,BR-046,BR-021,276.05,45.63,Delayed
DEL-003980,TRK-0026,2/5/2026 17:13,BR-022,BR-042,145.57,25.87,Completed
DEL-003981,TRK-0257,2/15/2026 17:11,BR-040,BR-043,426.25,71.35,Completed
DEL-003982,TRK-0152,2/13/2026 15:47,BR-033,BR-037,106.76,18.55,Completed
DEL-003983,TRK-0508,2/25/2026 17:41,BR-031,BR-010,455.25,134.38,Completed
DEL-003984,TRK-0343,2/26/2026 6:16,BR-043,BR-042,141.76,44.61,Completed
DEL-003985,TRK-0737,2/10/2026 14:16,BR-019,BR-016,230.37,34.84,Completed
DEL-003986,TRK-0060,2/14/2026 18:46,BR-043,BR-010,338.34,41.78,Completed
DEL-003987,TRK-0702,2/13/2026 7:40,BR-010,BR-041,176.48,14.96,Cancelled
DEL-003988,TRK-0304,2/1/2026 21:01,BR-001,BR-014,414.86,107.76,Delayed
DEL-003989,TRK-0874,2/13/2026 13:26,BR-030,BR-023,465.37,64.54,Delayed
DEL-003990,TRK-0527,2/25/2026 9:36,BR-027,BR-015,475.96,41.23,Delayed
DEL-003991,TRK-0122,2/16/2026 12:17,BR-048,BR-007,319.74,73.1,Delayed
DEL-003992,TRK-0819,2/22/2026 7:47,BR-032,BR-034,488.79,58.28,Completed
DEL-003993,TRK-0350,2/25/2026 7:15,BR-046,BR-038,296.1,73.66,Completed
DEL-003994,TRK-0378,2/11/2026 17:28,BR-013,BR-039,58.79,10.23,Completed
DEL-003995,TRK-0713,2/16/2026 12:37,BR-045,BR-049,306.99,43.55,Delayed
DEL-003996,TRK-0534,2/2/2026 10:59,BR-001,BR-021,226.89,20.6,Completed
DEL-003997,TRK-0653,2/21/2026 14:27,BR-023,BR-002,299.98,28.04,Cancelled
DEL-003998,TRK-0336,2/19/2026 11:09,BR-037,BR-008,91.08,12.94,Cancelled
DEL-003999,TRK-0286,2/20/2026 7:32,BR-031,BR-012,445.62,59.29,Completed
DEL-004000,TRK-0260,2/6/2026 20:54,BR-021,BR-020,434.6,142.77,Completed
DEL-004001,TRK-0445,2/19/2026 16:52,BR-044,BR-015,428.84,124.92,Completed
DEL-004002,TRK-0102,2/7/2026 11:02,BR-046,BR-017,205.61,21.12,Cancelled
DEL-004003,TRK-0127,2/18/2026 13:09,BR-013,BR-045,308.2,37.71,Cancelled
DEL-004004,TRK-0311,2/24/2026 8:14,BR-037,BR-030,474.85,59.96,Completed
DEL-004005,TRK-0753,2/2/2026 15:12,BR-005,BR-016,164.53,13.85,Completed
DEL-004006,TRK-0404,2/6/2026 21:36,BR-003,BR-030,239.61,21.6,Cancelled
DEL-004007,TRK-0948,2/4/2026 6:45,BR-019,BR-008,329.17,58.98,Completed
DEL-004008,TRK-0275,2/18/2026 17:50,BR-030,BR-008,354.07,69.37,Completed
DEL-004009,TRK-0885,2/10/2026 10:20,BR-049,BR-030,401.11,50.83,Completed
DEL-004010,TRK-0279,2/3/2026 10:28,BR-003,BR-030,251.48,66.41,Delayed
DEL-004011,TRK-0855,2/25/2026 15:50,BR-011,BR-006,64.73,8.35,Delayed
DEL-004012,TRK-0503,2/7/2026 22:51,BR-029,BR-019,68.59,17.12,Completed
DEL-004013,TRK-0917,2/14/2026 12:48,BR-043,BR-041,471.45,78.01,Completed
DEL-004014,TRK-0241,2/21/2026 15:21,BR-014,BR-042,111.92,12.64,Completed
DEL-004015,TRK-0574,2/12/2026 17:42,BR-000,BR-028,344.73,33.62,Completed
DEL-004016,TRK-0857,2/5/2026 13:04,BR-011,BR-004,47.21,12.07,Completed
DEL-004017,TRK-0723,2/11/2026 7:41,BR-017,BR-034,491.82,80.97,Completed
DEL-004018,TRK-0481,2/27/2026 20:27,BR-015,BR-024,198.57,20.61,Completed
DEL-004019,TRK-0634,2/20/2026 22:11,BR-014,BR-041,453.47,40.19,Completed
DEL-004020,TRK-0597,2/3/2026 8:28,BR-026,BR-041,329.16,87.25,Cancelled
DEL-004021,TRK-0525,2/26/2026 6:12,BR-001,BR-027,448.39,113.43,Delayed
DEL-004022,TRK-0069,2/18/2026 17:56,BR-010,BR-033,347.04,36.31,Delayed
DEL-004023,TRK-0407,2/4/2026 6:30,BR-030,BR-038,34.27,6.74,Delayed
DEL-004024,TRK-0530,2/9/2026 6:44,BR-010,BR-011,19.95,4.2,Completed
DEL-004025,TRK-0868,2/24/2026 18:19,BR-029,BR-007,37.46,4.54,Completed
DEL-004026,TRK-0327,2/3/2026 7:13,BR-045,BR-031,318.86,56.92,Completed
DEL-004027,TRK-0579,2/25/2026 20:20,BR-004,BR-023,31.12,3.38,Completed
DEL-004028,TRK-0860,2/25/2026 19:23,BR-021,BR-009,309.32,76.63,Completed
DEL-004029,TRK-0264,2/25/2026 18:32,BR-000,BR-032,401.75,36.65,Cancelled
DEL-004030,TRK-0618,2/9/2026 11:52,BR-005,BR-048,26.63,8.01,Cancelled
DEL-004031,TRK-0597,2/15/2026 11:57,BR-032,BR-013,444.98,50.05,Completed
DEL-004032,TRK-0848,2/28/2026 22:42,BR-036,BR-007,445.55,66.54,Delayed
DEL-004033,TRK-0640,2/25/2026 16:12,BR-019,BR-004,117.32,22.27,Completed
DEL-004034,TRK-0979,2/4/2026 13:05,BR-029,BR-006,57.75,5.21,Completed
DEL-004035,TRK-0994,2/24/2026 14:01,BR-036,BR-019,217.99,27.33,Completed
DEL-004036,TRK-0234,2/15/2026 18:22,BR-043,BR-033,444.25,44.64,Delayed
DEL-004037,TRK-0473,2/16/2026 10:51,BR-025,BR-004,316.11,37.89,Delayed
DEL-004038,TRK-0509,2/17/2026 7:59,BR-029,BR-041,227.29,39.22,Cancelled
DEL-004039,TRK-0698,2/25/2026 19:01,BR-013,BR-037,162.96,27.83,Completed
DEL-004040,TRK-0311,2/3/2026 6:33,BR-029,BR-011,366.15,35.45,Completed
DEL-004041,TRK-0120,3/1/2026 9:54,BR-046,BR-048,359.15,33.35,Completed
DEL-004042,TRK-0082,2/14/2026 21:54,BR-040,BR-048,487.15,67.54,Completed
DEL-004043,TRK-0459,2/2/2026 17:07,BR-018,BR-024,227.2,30.1,Completed
DEL-004044,TRK-0117,2/24/2026 20:51,BR-037,BR-018,498.01,81.75,Completed
DEL-004045,TRK-0108,3/1/2026 20:38,BR-036,BR-033,32.06,2.81,Cancelled
DEL-004046,TRK-0710,2/23/2026 13:34,BR-049,BR-036,162.97,17.65,Completed
DEL-004047,TRK-0898,2/13/2026 16:52,BR-023,BR-022,383.01,43.13,Delayed
DEL-004048,TRK-0630,2/25/2026 8:21,BR-029,BR-044,385.55,67.43,Cancelled
DEL-004049,TRK-0903,2/10/2026 18:35,BR-010,BR-001,245.83,39.55,Completed
DEL-004050,TRK-0066,2/6/2026 13:07,BR-030,BR-036,251.32,25.97,Completed
DEL-004051,TRK-0266,2/4/2026 19:16,BR-012,BR-006,134.05,35.66,Cancelled
DEL-004052,TRK-0883,2/4/2026 13:47,BR-014,BR-043,262.32,22.43,Cancelled
DEL-004053,TRK-0471,2/8/2026 15:52,BR-014,BR-040,373.92,42.73,Completed
DEL-004054,TRK-0225,2/19/2026 20:29,BR-049,BR-026,152.11,15.44,Cancelled
DEL-004055,TRK-0413,2/1/2026 10:54,BR-047,BR-036,302.17,36.96,Completed
DEL-004056,TRK-0842,2/25/2026 17:31,BR-023,BR-006,118.83,17,Delayed
DEL-004057,TRK-0581,2/12/2026 22:59,BR-048,BR-027,200.69,20.66,Completed
DEL-004058,TRK-0098,2/22/2026 9:13,BR-034,BR-029,91.36,10.47,Completed
DEL-004059,TRK-0424,2/18/2026 17:02,BR-045,BR-000,403.45,35.48,Cancelled
DEL-004060,TRK-0740,3/2/2026 13:46,BR-025,BR-033,249.52,25.62,Completed
DEL-004061,TRK-0166,2/22/2026 19:56,BR-045,BR-046,438.89,110.88,Completed
DEL-004062,TRK-0032,2/18/2026 6:20,BR-040,BR-042,425.5,37.69,Delayed
DEL-004063,TRK-0521,2/20/2026 20:03,BR-011,BR-041,427.54,80.75,Completed
DEL-004064,TRK-0222,2/22/2026 19:44,BR-012,BR-029,271.13,48.06,Completed
DEL-004065,TRK-0878,2/25/2026 16:39,BR-007,BR-046,283.22,29.46,Cancelled
DEL-004066,TRK-0664,2/24/2026 9:41,BR-047,BR-004,375.96,44.22,Completed
DEL-004067,TRK-0601,2/22/2026 18:26,BR-043,BR-001,283.61,34.97,Cancelled
DEL-004068,TRK-0058,2/19/2026 17:16,BR-036,BR-043,390.4,74.47,Completed
DEL-004069,TRK-0507,2/12/2026 17:47,BR-041,BR-043,212.73,17.82,Delayed
DEL-004070,TRK-0390,2/1/2026 18:35,BR-042,BR-040,383.14,80.47,Completed
DEL-004071,TRK-0353,2/10/2026 8:03,BR-039,BR-038,299.22,31.9,Delayed
DEL-004072,TRK-0394,2/9/2026 10:32,BR-004,BR-021,482.07,70.36,Cancelled
DEL-004073,TRK-0520,2/13/2026 21:57,BR-006,BR-018,274.89,41.03,Cancelled
DEL-004074,TRK-0065,2/13/2026 21:40,BR-010,BR-049,427.32,38.07,Completed
DEL-004075,TRK-0912,2/9/2026 10:27,BR-012,BR-048,168.72,17.72,Completed
DEL-004076,TRK-0619,2/24/2026 17:00,BR-013,BR-019,64.39,9.48,Completed
DEL-004077,TRK-0290,3/1/2026 19:15,BR-013,BR-044,108.92,11.28,Delayed
DEL-004078,TRK-0711,2/16/2026 10:58,BR-014,BR-029,112.54,24.72,Delayed
DEL-004079,TRK-0235,2/24/2026 22:10,BR-014,BR-029,90.2,14.47,Completed
DEL-004080,TRK-0656,2/14/2026 10:34,BR-012,BR-027,307.82,56.36,Cancelled
DEL-004081,TRK-0005,2/21/2026 16:34,BR-007,BR-027,382.96,65.57,Completed
DEL-004082,TRK-0177,2/8/2026 15:51,BR-045,BR-032,56.19,4.98,Delayed
DEL-004083,TRK-0763,2/20/2026 11:33,BR-041,BR-027,137.49,19.66,Completed
DEL-004084,TRK-0061,2/6/2026 6:48,BR-040,BR-000,207.3,40.62,Completed
DEL-004085,TRK-0305,2/6/2026 13:07,BR-005,BR-040,213.13,26.21,Completed
DEL-004086,TRK-0188,3/2/2026 22:31,BR-023,BR-003,499.11,95.57,Completed
DEL-004087,TRK-0809,2/23/2026 18:07,BR-042,BR-049,467.8,64.5,Completed
DEL-004088,TRK-0243,2/24/2026 15:56,BR-009,BR-037,127.65,13.24,Cancelled
DEL-004089,TRK-0829,2/11/2026 17:33,BR-005,BR-028,170.57,26.56,Completed
DEL-004090,TRK-0145,2/24/2026 14:48,BR-036,BR-000,22.67,2.7,Delayed
DEL-004091,TRK-0197,2/14/2026 7:23,BR-032,BR-001,145.17,22.96,Completed
DEL-004092,TRK-0730,2/11/2026 14:43,BR-039,BR-005,431.37,62.71,Cancelled
DEL-004093,TRK-0847,2/26/2026 19:51,BR-013,BR-005,410.22,131.13,Cancelled
DEL-004094,TRK-0653,2/15/2026 13:21,BR-025,BR-016,29.55,4.18,Completed
DEL-004095,TRK-0815,2/26/2026 7:53,BR-030,BR-019,199.55,56.08,Completed
DEL-004096,TRK-0391,2/26/2026 8:03,BR-020,BR-046,404.86,38.93,Completed
DEL-004097,TRK-0086,2/23/2026 17:04,BR-044,BR-041,286.27,39.43,Completed
DEL-004098,TRK-0298,2/24/2026 13:25,BR-039,BR-040,171.22,15.94,Completed
DEL-004099,TRK-0760,3/2/2026 15:19,BR-005,BR-026,160.08,14.47,Completed
DEL-004100,TRK-0543,2/22/2026 7:27,BR-010,BR-009,238.14,51.5,Completed
DEL-004101,TRK-0070,2/16/2026 11:42,BR-015,BR-023,265.8,23.77,Completed
DEL-004102,TRK-0172,2/12/2026 13:27,BR-016,BR-021,78.25,11.85,Completed
DEL-004103,TRK-0117,2/18/2026 20:14,BR-021,BR-002,398.19,37.11,Delayed
DEL-004104,TRK-0792,2/20/2026 9:59,BR-015,BR-006,25.98,2.22,Completed
DEL-004105,TRK-0661,2/8/2026 19:07,BR-044,BR-010,344.63,38.45,Completed
DEL-004106,TRK-0079,2/11/2026 14:20,BR-018,BR-049,55.92,6.21,Cancelled
DEL-004107,TRK-0860,2/3/2026 22:18,BR-023,BR-041,279.12,49.83,Completed
DEL-004108,TRK-0127,3/2/2026 7:11,BR-032,BR-003,44.36,5.56,Completed
DEL-004109,TRK-0807,2/17/2026 17:36,BR-010,BR-049,482.04,44.02,Cancelled
DEL-004110,TRK-0438,2/22/2026 16:47,BR-012,BR-018,13.31,1.42,Completed
DEL-004111,TRK-0224,3/2/2026 16:46,BR-000,BR-014,449.27,85.27,Cancelled
DEL-004112,TRK-0163,3/2/2026 20:16,BR-027,BR-036,248.4,51.68,Completed
DEL-004113,TRK-0826,2/22/2026 7:08,BR-032,BR-024,262.1,30.4,Completed
DEL-004114,TRK-0201,2/10/2026 6:36,BR-011,BR-010,260.12,55.42,Cancelled
DEL-004115,TRK-0921,2/24/2026 17:45,BR-049,BR-035,267.29,22.74,Completed
DEL-004116,TRK-0854,2/19/2026 20:44,BR-048,BR-021,332.65,40.31,Completed
DEL-004117,TRK-0768,2/16/2026 13:42,BR-027,BR-048,266.13,36.28,Delayed
DEL-004118,TRK-0630,2/7/2026 18:31,BR-012,BR-022,433.34,37.17,Cancelled
DEL-004119,TRK-0901,2/22/2026 14:06,BR-015,BR-009,237.26,34.69,Completed
DEL-004120,TRK-0439,2/12/2026 8:15,BR-040,BR-003,65.14,6.06,Completed
DEL-004121,TRK-0805,2/4/2026 9:38,BR-017,BR-040,412.13,37.78,Delayed
DEL-004122,TRK-0511,3/2/2026 9:17,BR-047,BR-007,137.19,11.78,Completed
DEL-004123,TRK-0289,2/24/2026 16:13,BR-008,BR-019,97.02,13.52,Cancelled
DEL-004124,TRK-0824,3/2/2026 21:55,BR-023,BR-003,358.07,32.33,Completed
DEL-004125,TRK-0466,2/4/2026 11:32,BR-003,BR-027,222.54,22.56,Delayed
DEL-004126,TRK-0561,2/12/2026 7:16,BR-005,BR-024,179.85,15.07,Delayed
DEL-004127,TRK-0233,2/17/2026 18:21,BR-013,BR-016,472.07,45.09,Completed
DEL-004128,TRK-0508,2/21/2026 6:43,BR-027,BR-007,91.54,9.43,Completed
DEL-004129,TRK-0514,2/28/2026 10:20,BR-020,BR-035,192.07,22.08,Delayed
DEL-004130,TRK-0022,2/19/2026 22:33,BR-042,BR-022,407.02,63.21,Completed
DEL-004131,TRK-0314,2/23/2026 20:03,BR-005,BR-026,107.17,11.48,Completed
DEL-004132,TRK-0647,2/13/2026 13:24,BR-033,BR-011,449.82,44.74,Completed
DEL-004133,TRK-0768,2/14/2026 20:21,BR-035,BR-049,424.92,44.25,Delayed
DEL-004134,TRK-0538,2/10/2026 14:47,BR-027,BR-005,272.39,37.9,Delayed
DEL-004135,TRK-0478,2/10/2026 10:30,BR-049,BR-022,480.41,58.05,Completed
DEL-004136,TRK-0473,2/2/2026 15:39,BR-022,BR-017,39.56,4.3,Completed
DEL-004137,TRK-0194,2/5/2026 7:07,BR-004,BR-033,323.71,39.46,Completed
DEL-004138,TRK-0583,2/17/2026 17:56,BR-000,BR-028,125.35,16.43,Completed
DEL-004139,TRK-0899,2/11/2026 16:25,BR-004,BR-026,208.33,29.32,Delayed
DEL-004140,TRK-0539,2/18/2026 19:53,BR-023,BR-042,499.61,73.81,Completed
DEL-004141,TRK-0594,2/13/2026 17:01,BR-048,BR-016,75.88,9.78,Completed
DEL-004142,TRK-0545,2/3/2026 10:15,BR-009,BR-018,214.37,21.86,Delayed
DEL-004143,TRK-0482,2/13/2026 13:32,BR-021,BR-029,313.15,31.65,Completed
DEL-004144,TRK-0012,2/7/2026 22:36,BR-015,BR-039,183.74,33.08,Cancelled
DEL-004145,TRK-0487,2/3/2026 21:13,BR-026,BR-049,161.8,48.62,Completed
DEL-004146,TRK-0199,2/18/2026 12:41,BR-032,BR-011,184.82,59.85,Cancelled
DEL-004147,TRK-0819,2/2/2026 18:16,BR-049,BR-046,475.3,76.46,Delayed
DEL-004148,TRK-0093,2/24/2026 15:36,BR-036,BR-000,460.53,43.28,Completed
DEL-004149,TRK-0779,2/24/2026 17:24,BR-043,BR-003,494.31,65.16,Completed
DEL-004150,TRK-0312,2/21/2026 20:34,BR-032,BR-016,161.76,16.27,Completed
DEL-004151,TRK-0551,2/22/2026 20:21,BR-023,BR-032,141.73,19.66,Completed
DEL-004152,TRK-0259,2/8/2026 20:26,BR-012,BR-000,286,69.09,Delayed
DEL-004153,TRK-0152,2/2/2026 10:16,BR-017,BR-047,217.35,26.11,Completed
DEL-004154,TRK-0454,2/11/2026 22:31,BR-002,BR-005,100.42,31.51,Cancelled
DEL-004155,TRK-0834,2/1/2026 12:28,BR-023,BR-045,332.82,76.55,Completed
DEL-004156,TRK-0244,2/14/2026 8:12,BR-023,BR-048,313.44,72.89,Cancelled
DEL-004157,TRK-0429,2/21/2026 13:19,BR-015,BR-037,47.57,4.84,Delayed
DEL-004158,TRK-0882,2/26/2026 12:31,BR-037,BR-038,151.36,16.02,Cancelled
DEL-004159,TRK-0195,2/16/2026 13:14,BR-038,BR-022,73.46,10.68,Completed
DEL-004160,TRK-0194,3/2/2026 9:38,BR-015,BR-003,298.48,52.91,Delayed
DEL-004161,TRK-0275,2/15/2026 21:47,BR-011,BR-041,294.8,38.53,Completed
DEL-004162,TRK-0609,2/3/2026 21:59,BR-031,BR-022,152.3,27.58,Completed
DEL-004163,TRK-0868,2/23/2026 14:35,BR-021,BR-046,161.29,20.66,Completed
DEL-004164,TRK-0470,3/2/2026 21:19,BR-006,BR-011,176.41,20.77,Completed
DEL-004165,TRK-0036,2/22/2026 21:31,BR-012,BR-038,33.45,6.6,Completed
DEL-004166,TRK-0274,2/19/2026 6:12,BR-028,BR-026,240.98,21.98,Completed
DEL-004167,TRK-0431,2/6/2026 10:16,BR-044,BR-014,45.18,4.53,Completed
DEL-004168,TRK-0154,2/3/2026 8:33,BR-040,BR-015,195,48.52,Completed
DEL-004169,TRK-0322,2/21/2026 6:46,BR-002,BR-027,357.06,31.28,Completed
DEL-004170,TRK-0272,2/16/2026 9:19,BR-025,BR-023,455.24,70.47,Completed
DEL-004171,TRK-0310,2/20/2026 8:39,BR-027,BR-040,193.2,16.59,Completed
DEL-004172,TRK-0564,2/2/2026 6:57,BR-022,BR-030,87.99,9.4,Cancelled
DEL-004173,TRK-0002,2/14/2026 9:07,BR-045,BR-043,496.79,49.38,Delayed
DEL-004174,TRK-0911,2/1/2026 15:09,BR-016,BR-013,191.49,26.68,Completed
DEL-004175,TRK-0301,2/14/2026 12:08,BR-025,BR-018,400.77,96.46,Cancelled
DEL-004176,TRK-0483,2/11/2026 10:33,BR-047,BR-024,85.71,9.19,Delayed
DEL-004177,TRK-0221,3/1/2026 14:48,BR-004,BR-044,495.64,68.65,Cancelled
DEL-004178,TRK-0062,2/28/2026 13:23,BR-001,BR-012,446.45,53.36,Delayed
DEL-004179,TRK-0128,2/20/2026 9:25,BR-023,BR-019,82.08,18.66,Completed
DEL-004180,TRK-0839,2/22/2026 6:49,BR-029,BR-004,206,29.47,Completed
DEL-004181,TRK-0190,2/1/2026 19:07,BR-044,BR-019,312.77,31.87,Completed
DEL-004182,TRK-0128,3/1/2026 18:34,BR-000,BR-040,83.92,7.44,Completed
DEL-004183,TRK-0348,2/2/2026 6:02,BR-040,BR-023,142.68,18.14,Completed
DEL-004184,TRK-0365,2/20/2026 14:58,BR-038,BR-022,205.84,58.3,Completed
DEL-004185,TRK-0259,2/4/2026 16:50,BR-000,BR-027,260.19,45.24,Completed
DEL-004186,TRK-0477,2/27/2026 6:37,BR-027,BR-035,64.32,9.07,Cancelled
DEL-004187,TRK-0072,2/25/2026 7:21,BR-043,BR-010,461.15,41.31,Delayed
DEL-004188,TRK-0567,2/20/2026 6:12,BR-018,BR-026,263.96,35.83,Completed
DEL-004189,TRK-0011,2/11/2026 20:16,BR-035,BR-034,176.23,16.41,Completed
DEL-004190,TRK-0789,2/25/2026 13:34,BR-048,BR-012,435.82,48.73,Completed
DEL-004191,TRK-0872,2/26/2026 12:29,BR-043,BR-000,58.64,16.19,Cancelled
DEL-004192,TRK-0392,2/26/2026 9:36,BR-005,BR-041,119.46,20.88,Delayed
DEL-004193,TRK-0394,2/8/2026 21:12,BR-008,BR-049,91.19,19.55,Delayed
DEL-004194,TRK-0891,2/12/2026 15:33,BR-028,BR-001,264.9,24.53,Completed
DEL-004195,TRK-0036,2/24/2026 17:25,BR-003,BR-028,198.33,19.56,Cancelled
DEL-004196,TRK-0858,2/2/2026 20:17,BR-048,BR-010,459.87,77.24,Delayed
DEL-004197,TRK-0004,2/15/2026 9:41,BR-025,BR-017,149.8,30.2,Cancelled
DEL-004198,TRK-0362,2/3/2026 16:34,BR-041,BR-048,456.18,45.96,Cancelled
DEL-004199,TRK-0140,2/15/2026 11:24,BR-002,BR-005,233.59,26.63,Completed
DEL-004200,TRK-0842,2/25/2026 11:34,BR-032,BR-047,134.83,11.27,Completed
DEL-004201,TRK-0024,2/11/2026 16:53,BR-021,BR-036,53.93,4.6,Completed
DEL-004202,TRK-0373,2/4/2026 22:46,BR-020,BR-013,109.81,18.84,Completed
DEL-004203,TRK-0253,2/23/2026 9:38,BR-014,BR-013,244.13,31.84,Cancelled
DEL-004204,TRK-0421,2/11/2026 17:21,BR-040,BR-007,409.59,66.13,Cancelled
DEL-004205,TRK-0558,3/1/2026 12:02,BR-014,BR-030,213.21,17.81,Delayed
DEL-004206,TRK-0323,2/13/2026 9:15,BR-036,BR-022,166.64,15.96,Completed
DEL-004207,TRK-0103,2/11/2026 20:20,BR-012,BR-001,335.58,34.91,Completed
DEL-004208,TRK-0274,2/6/2026 18:50,BR-020,BR-017,109.46,23.65,Completed
DEL-004209,TRK-0640,2/4/2026 7:32,BR-007,BR-004,44.73,5.79,Completed
DEL-004210,TRK-0212,2/21/2026 11:02,BR-001,BR-049,477.92,47.85,Cancelled
DEL-004211,TRK-0282,2/11/2026 15:00,BR-038,BR-019,239.95,28.05,Completed
DEL-004212,TRK-0772,2/14/2026 20:45,BR-027,BR-000,110.53,13.92,Delayed
DEL-004213,TRK-0180,2/25/2026 18:14,BR-017,BR-045,183.81,29.66,Completed
DEL-004214,TRK-0052,2/8/2026 16:21,BR-005,BR-007,80.83,13.63,Delayed
DEL-004215,TRK-0889,2/3/2026 16:38,BR-046,BR-041,485.71,44.1,Completed
DEL-004216,TRK-0569,2/24/2026 9:31,BR-027,BR-040,252.2,34.72,Completed
DEL-004217,TRK-0525,2/3/2026 12:19,BR-048,BR-018,138.77,16.69,Completed
DEL-004218,TRK-0967,2/13/2026 6:15,BR-014,BR-027,398.31,35.49,Completed
DEL-004219,TRK-0852,2/2/2026 14:27,BR-047,BR-033,306.72,26.12,Completed
DEL-004220,TRK-0089,3/1/2026 10:06,BR-017,BR-032,304.37,26.51,Completed
DEL-004221,TRK-0356,2/24/2026 22:51,BR-030,BR-036,333.41,81.93,Cancelled
DEL-004222,TRK-0915,2/28/2026 19:14,BR-012,BR-000,116.69,12.16,Completed
DEL-004223,TRK-0309,2/18/2026 22:53,BR-041,BR-029,296.89,61.08,Delayed
DEL-004224,TRK-0671,2/21/2026 15:21,BR-028,BR-037,91.28,17.18,Cancelled
DEL-004225,TRK-0566,2/20/2026 10:45,BR-026,BR-044,20.64,2.06,Completed
DEL-004226,TRK-0485,2/16/2026 18:09,BR-030,BR-048,467.81,39.93,Completed
DEL-004227,TRK-0152,2/18/2026 12:24,BR-034,BR-014,77.3,14.78,Completed
DEL-004228,TRK-0170,3/2/2026 13:39,BR-028,BR-020,121.46,15.75,Completed
DEL-004229,TRK-0505,2/13/2026 16:53,BR-037,BR-024,183.04,18.42,Delayed
DEL-004230,TRK-0866,2/21/2026 9:38,BR-032,BR-036,467.05,62.58,Delayed
DEL-004231,TRK-0962,2/10/2026 10:53,BR-002,BR-019,373.67,48.28,Completed
DEL-004232,TRK-0500,2/23/2026 22:04,BR-045,BR-041,70.82,6.54,Delayed
DEL-004233,TRK-0526,2/16/2026 9:27,BR-001,BR-008,183.19,20.71,Completed
DEL-004234,TRK-0274,2/13/2026 14:46,BR-019,BR-006,440.62,80.57,Completed
DEL-004235,TRK-0816,3/1/2026 22:44,BR-049,BR-003,204.87,36.26,Completed
DEL-004236,TRK-0857,2/17/2026 12:44,BR-013,BR-033,178.51,21.53,Cancelled
DEL-004237,TRK-0206,2/21/2026 12:46,BR-025,BR-020,369.37,40.96,Completed
DEL-004238,TRK-0237,2/11/2026 6:54,BR-022,BR-019,461.95,38.83,Completed
DEL-004239,TRK-0783,2/5/2026 15:33,BR-045,BR-020,198.72,38.56,Completed
DEL-004240,TRK-0040,3/2/2026 22:46,BR-000,BR-018,262.56,28.82,Completed
DEL-004241,TRK-0918,2/4/2026 17:27,BR-010,BR-033,141.15,14.17,Completed
DEL-004242,TRK-0400,3/2/2026 8:09,BR-047,BR-016,335.61,55.03,Delayed
DEL-004243,TRK-0863,3/1/2026 19:08,BR-034,BR-004,139.38,17.01,Completed
DEL-004244,TRK-0526,2/1/2026 9:41,BR-029,BR-004,180.47,36.56,Delayed
DEL-004245,TRK-0571,2/13/2026 21:14,BR-038,BR-042,189.41,20.86,Cancelled
